ID,Text
30801,"nhan duoc hang tam 1 tuan vi minh o tinh nen thay cung không lau, dung mau va so luong la thay vui roi, gia re nen mua deo thay doi cung de thuong,"
30802,giá rẻ mà chất lượng tốt sẽ ủng hộ tiếp nếu có dịp
30803,"dây màu tím nhạt này đẹp, giá rẻ, gói hàng kỹ, sẽ tiếp tục ủng hộ shop,"
30804,"siêu ưng luôn m ng ơi, nen mua nha dây mềm đẹp, không ngờ giá rẻ vậy nữaaaa"
30805,"dây oki lắm, xinh xẻo, màu đẹp vl"
30806,"giao hàng không đúng màu, chọn màu số 3 trong bảng màu nhưng ship màu này"
30807,"chất lượng sản phẩm tuyệt vời, giá rẻ, đóng gói hàng chắc chắn, thời gian giao hàng nhanh"
30808,rất ưng
30809,"hàng giao thiếu dây silicon, chỉ giao dây kim loại bạc"
30810,"hàg đẹp,rẻ phù hợp giá tiền"
30811,"dây đeo đẹp, giá rẻ, mỗi cái là đợi hàng hơi lâu"
30812,"hàng đẹp giao cũng nhanh nữa, đóng gói đẹp, mua 2 lần đều ưng ý,"
30813,"đẹp nhé,"
30814,chờ hơi lâu nhưng chất lượng quá tuyệt so với số tiền bỏ ra
30815,tốt nên mua
30816,"giao hàng nhanh, gửi đúng mẫu, giá rẻ rất ok"
30817,đóng gói tạm ổn ! thời gian giao hàng hơi lâu xíu! dây syêu xinh luôn! giá syêu rẻ  tóm lại là toẹt vời mua ủng hộ shop đi mọi người ưi
30818,"hàng giao siêu nhanh + siêu rẻ so với giá tiền, sẽ ủng hộ shop dài dài"
30819,"đóng gói sản phẩm đẹp và cẩn thận, sản phẩm phù hợp giá tiền,"
30820,dây đeo rẻ đẹp sẽ ủng hộ tiếp ạ
30821,"giao hàng siêu nhanh, sản phẩm phù hợp với giá tiền mặc dù hơi mỏng, nhưng thế là quá hợp lý"
30822,đẹp
30823,"dây đẹp lắm, sắc xảo & chất lượng không thua gì dây xịn mấy trăm ngàn"
30824,"mềm mịn màu sắc giống trong hình, hơi lâu xí nhưng ok, tóm lại là được"
30825,"mua mấy lần rồi mua xong bạn bè ng thân lại nhờ đặt mua tiếp, lần nào cũng ưng, chọn màu luôn luôn gửi đúng không bị sai như những shop khác, chất lượng tuyệt vời, lần sau sẽ vẫn tiếp tục ủng hộ shop ạ!"
30826,"ok lắm ạ, mọi người nên mua, dây mềm và đẹp cực kì luôn, rất hài lòng, cảm ơns shop ạ"
30827,hàng đẹp chất lượng phù hợp giá tiền hàng từ thâm về lên hơi lâu
30828,"dây dùng được mà giá lại rẻ :) mua 3 dây lại còn được giảm 5%, mua thừ nhưng thấy ổn"
30829,"phù hợp với giá thành, dây hơi mỏng nhưng cũng đẹp rồi, chất lượng tạm ổn"
30830,"hàng chất lượng và đẹp, giá rẻ phù hợp để mua nhiều thay đổi, cám ơn shop, ủng hộ thêm,"
30831,sản phẩm oke ! đáng tiền ! rẻ nhưng đẹp mua ưng ghê ! sẽ tiếp tục ủnh hộ shop ! ship hơi lâu nhưng bù trừ sản phẩm đẹp là oke !
30832,"quá ưng luôn, rẻ đẹp"
30833,"màu hơi nhạt so với hình ảnh trêm shop, nhưng giad rẻ đẹp, rất đáng mua"
30834,"dây đồng hô đẹp xuất sắc, cảm ơn shop"
30835,"dây aw thì được, cường lực aw thì hơi chán"
30836,rất đáng tiền
30837,"ôp đẹp lắm nè, giao hàng siêu nhanh, siêu chim ưng, mình mua lần 2 sồi mà vẫn ok"
30838,"chât lượng sản phẩm tuyệt vời, đáng tiền, thời gian giao hàng nhanhhhhhhh"
30839,ổn
30840,"dây chắc chắn, màu sắc dễ thươngg, tuy nhiên hình trên dây hơi dơ,"
30841,siêu xinhh luôn giao hàng với đóng gói khỏi bàn luôn
30842,cưng quá trời quá đất
30843,hàng giống hình thời gian giao hàng nhanh shop phục vụ rất tốt
30844,vừa mua xong thì shop sale  đồ đẹp lắm ạ  cảm ơn shop nhiều nha
30845,xinh quá nè  nhưng cái hộp phải đặt riêng ạ
30846,hàng đẹp lắm ạ
30847,hàng đẹp đóng gói cẩn thạn
30848,ốp đẹp đáng tiền
30849,đẹp nha
30850,"đóng gói sản phẩm kỹ, âm thanh nghe rất tuyệt vời,,"
30851,"sản phẩm giống như mô tả, màu đẹp, chắc chắn, gói hàng kỹ, nói chung là quá ok, cảm ơn shop"
30852,máy dùng tốt hướng dẫn xóa file chưa xóa được
30853,rất tốt
30854,"giao đúng mẫu, đúng màu, chất liệu thì tiền nào của nấy, giao hàng hơi lâu,"
30855,"dây đẹp, mua deal 8k nên khá ưng, mới lấy ra thì mùi hơi nồng chút, màu xanh đậm nghiêng đen nhiều hơi, shop giao nhanh"
30856,"đóng gói ok, dây đeo đẹp, nhưng giao hàng lâu quá là lâu chờ đợi mỏi mòn luon hjhj mà qte nen z, hic mua hơi lố tay kekeke"
30857,"dây đeo chắc chắn, màu cam hơi đậm hơn mình nghĩ, nhưng hàng rất ok, giao hàng nhanh, đóng gói kĩ"
30858,"chất lượng sản phẩm đúng với giá tiền, shop phục vụ tốt, đóng gói sản phẩm chắc chắn,"
30859,"giao hàng hơi chậm, chất lượng sản phẩm ok so với giá thành, chỉ có màu là chưa được chuẩn so với bảng maud,"
30860,"đã mua nhìu lần với rất ưng ý, sẽ mua dàu dài khi cần, cám ơn shop"
30861,chất lượng tốt
30862,đẹp lên mua
30863,rất đẹp đeo vừa chắc chắn cho shop 5sao luôn chúc shop làm ăn phát đạt
30864,"dây vừa đẹp vừa rẻ, rất đáng mua"
30865,màu dây silicon khá đẹp
30866,"hàng bao xinh bao đẹp đóng gói kỹ chất lượng thì quá ok shop nhiệt tình,"
30867,ok hành tốt cho sho 5 sao
30868,tuyệt vời
30869,dây đeo nhìn xinh lắm ạ
30870,"ưng giá rẻ hơn mua ngoài,ship hàng nhanh chóng,chúc shop buôn bán tốt"
30871,dây đeo đẹp
30872,"sản phẩm đẹp giá rẻ,, giao hàng hơi lâu xíu ok"
30873,mình ưng ý
30874,"dây mềm, và cũng biết trước là hơi mỏng + không chắc tay bằng dây hãng cơ mà đeo ok lắm giá lại ổn, mua về thay đổi cũng tiện"
30875,dây đeo đẹp rẻ giao hàng nhanh sẽ ủng hộ
30876,"dây đẹp,rẻ hơn chỗ khác,chất lượng rất tuyệt,,, có điều quốc tế ship hơi lâu"
30877,"dây màu đẹp có điều dây hơi mỏng hợp lí với giá tiền, dây ngắn, giao hàng chậm, lúc đeo vào mặt apple hơi không khớp,"
30878,"hàng đẹp lắm nè, chỉ tiếc là miếng dán không vừa huhuhu, sẽ mua thêm ít dây màu khác nữa, thật sự ưng, cảm ơn shop nhiều nè"
30879,"dây ngắn so với dây chính hãng, còn lại ok"
30880,"dây đẹp lắm nha mọi người, sẽ mua ủng hộ shop tiếp, ai chưa mua thì mua đi nè"
30881,"chất lượng sản phẩm tuyệt vời, đóng gói sản phẩm chắc chắn, rất đáng tiền,"
30882,đẹp
30883,"giá rất hợp với túi tiền, hàng bên nước ngoài nhưng giao rất là nhanh"
30884,rất ok
30885,"vừa rẻ, vừa đẹp, giao hàng tương đối nhanh, đóng gói chắc chắn, shop phục vụ tốt mặc dù chả biết tiếng"
30886,dây rất đẹp ok về tay phải đặt thêm màu nữa
30887,hàng đẹp chất lượng tốt lần sau vẫn ủng hộ shop
30888,"dây màu đỏ rượu mà lại, ra thành đỏ tươi, nhưng bù lại thì chất đẹp"
30889,"giao hang đầy đủ, rất ứng ý, lần sau sẽ mua lại, giao hàng nhanh"
30890,dây đeo đẹp !
30891,"rất hài lòng và đáng tiền, sẽ tiếp tục ủng hộ shop"
30892,"tai nghe chất âm hay, bass chắc, xứng với giá, hi vọng bền với giao hàng nhanh,ok cảm ơn shop,"
30893,chưa nghe nhưng nhìn rất ưng
30894,"khá ổn trong tầm giá, shop giao hàng rất nhanh sáng đặt mà trưa đã giao đến r"
30895,tai nghe không nhận mic
30896,"hàng đúng mẫu shop, sẽ ủng hộ shop lần sau,,,"
30897,thật sự tuyệt vời!
30898,"giao hàng rất nhanh, chưa đầy 1 ngày đã nhận được, giao đúng sản phẩm, chất lượng ok"
30899,mới nhận được hàng nghe khá êm sẽ đánh giá lâu dài
30900,tốt
30901,ok mỗi tội 2 nút tăng giảm không sử dụng được với iphone
30902,"đã nhận được hàng và âm thanh thì không được ổn cho lắm, sản phẩm hơi cũ nhưng thui chấp nhận với mức giá đó thì vậy là ok rùi,"
30903,"tai nghe rất tốt, tui sẽ ủng hộ shop"
30904,"tai nghe nghe tốt lắm mọi người, nghe nhạc indie thì cực thích luôn"
30905,"giao hàng nhanh thật sự, chất lượng ổn, giá tốt so với mặt bằng chung"
30906,"đã mua rất nhiều trên shopee và rất ít khi đánh giá, nhưng lần này phải đánh giá vì shop qá có tâm, tuy hàng gửi về có hơi lỗi chút nhưng shop đã xử lý rất nhanh rất tốt chứ như shop khác là lặn mất tăm @,@ tai nghe với mức giá này thì mình đánh giá là tốt, âm ấm nhé các b, mic ổn, đầy đủ phụ kiện, bạn nào mà chê nữa thi như ôba ta có câu tiền it đòi hít,,,,à mà thôi :))) nhưg mà ship hơi chậm nhé shop :)"
30907,"giao hàng nhanh chóng và đóng gói cẩn thận, chưa dùng nên không biết tốt không"
30908,"đã khui nha nên shop nhiệt tình nhấn tin khi hàng chuẩn bị khá ưa 99,000vnđ là lựa chọn tốt nhất nha"
30909,"chất lượng cũng chấp nhận được so với giá thành, thời gian giao hàng chuẩn,"
30910,"tai nghe ok, shop giao hàng nhanh, nhắn tin confirm đơn hàng rất cẩn thận"
30911,"tai nghe gửi mh hơi bụi bẩn trắng, nhưng chất lương nghe ổn"
30912,rất hài lòng với support của shop
30913,"tai nghe chất lượng ok, dùng nghe nhạc trẻ nhẹ nhàng quá ổn, shop hỗ trợ nhanh chóng và nhiệt tình, chắc chắn sẽ ủng hộ shop thêm nếu có nhu cầu trong tương lai,"
30914,"đã dùn thử 1 tuần, mức giá này thì chắc không tìm đâu ra được qả tai ngon tnay nữa rồi :) tai dây dù thì chắc chắn khỏi bàn, shop đóng gói cân thạn nhận hàng mới nguyên thêm cái note khá ấn tượng, bass âm chắc, nghe edm lên cao không vấn đề rất êm, kèm 2 bộ nút tai thay thế nên cũng khít tai không vấn đề gì cả, mỗi tội cùng nội thành mà 2 ngày mới nhận được hàng thi hơi lâu :))"
30915,"tai nghe ok,bảo hành 1 đổi 1 nhanh gọn,"
30916,"mình thấy khá ok, nói chung vừa lòng lắm nhưng shop giao nhầm giá đỡ cho mình, mình đặt loại khác mà shop giao loại này, nhưng không sao mình thấy cũng ổn"
30917,sao lại bên nghe to bên nghe nhỏ
30918,rất tốt nhé mọi người
30919,ok
30920,sản phẩm rất tốt shop rất uy tín tuyệt vời ông mặt trời rất là okeee
30921,đã nhận được hàng shop gói hàng tốt thời gian giao hàng vx nhanhhg
30922,mua lần thứ 2 rồi vẫn rất tốt
30923,"nghe được á, lúc đeo hơi lú, tại không biết bên nào trái phải kkk, được tặng thêm cái giá đỡ điện thoại, thấy giá cả cũng hợp lý, bass vừa không to quá cũng không nhỏ"
30924,đóng gói chắc chắn giao hàng cung khá lẹ shop hỗ trợ nhiệt tình
30925,"quả hộp thì rất đáng yêu tai nghe tạm ổn thôi nghe tạm thay con tai zin bị mất, khi xoay jack bị rè nhưng với giá này thì không đòi hỏi được nhiều"
30926,"shop giao hàng nhanh,,,, đóng gói cẩn thận,,,,shiper vui tính,,,tai nghe xinh,,,có cơ hội sẽ ủng hộ shop tiếp"
30927,mk trai thẳng mà shop lại gửi cho cái giá đỡ màu hường
30928,"giap hàng nhanh, ngày trước mình có dùng akg r, nhưng sản phẩm này chất lượng dây, âm thanh không được bằng, có lẽ là tiền nào của ý, nhưng giá để trên web là khá cao rồi mà, chỉ là được sale nên giá rẻ hơn chút thôi, nói chung là không được hài lòng lắm"
30929,"nge rất hay, đáng tiền cũng đức vks bụng nhụng xuân mưa bướm bao giờgv"
30930,"tai nghe ổn đấy, quà tặng xịn sò,hộp nhựa hẳn hoi có khóa kéo ok không k"
30931,"trog tầm gia này thì tai nghe khá ổn, bas ok, nghe không bị ì tai, dây chắc chắn, shop nhiệt tình còn tặng thêm cả quà siêu iêu, sẽ còn ủng hôi shop :o))"
30932,"shop cho quả hộp đáng yêu vl, tai nghe thiên về bass như mấy dòng trước đây, chất lượng hoàn thiện ở mức khá"
30933,nghe được 1 vài hôm là đức 1 bên tai à =vvv
30934,"nút giảm âm lượng thì tăng âm lượng,nút tăng âm lượng cũng tăng âm lượng luôn"
30935,hàng ok
30936,"nghe bên to bên nhỏ, chán hẳn"
30937,ok nghe khá được bass ngon
30938,"mihf rất thich, tai nghe ổn, không bị đau tai như mấy tai mình mua ngay xua"
30939,ok tot
30940,khá hài lòng về sản phẩm 1k như này có cả chống xóc nữa
30941,"tai nghe rẻ nhưng vẫn đủ chức năng, nghe nhạc nhẹ jazz hay blue thì ok, chứ nhạc mạnh thì tiếng bass hơi át một chút nhưng vẫn rất ổn áp, shop gói hàng rất cẩn thận mặc dù là hàng sale, sẽ ủng hộ shop ở những sản phẩm khác nữa :)"
30942,ok
30943,"giao hàng nhanh, tai nghe chất lượng ổn, săn sale giá rẻ nên không đòi hỏi nhiều được,"
30944,"săn sale giá 1k, giao hàng nhanh"
30945,"vòng y hình, chất lượng ổn nhưng nhắn tin cho shop thì shop đ nhắn tin đhs"
30946,"màu rất ok, mỗi tội dây hơi ngắn hơn so với nguyên bản (khoảng 2cm)"
30947,"đã nhận được hàng, giao hàng nhanh, đóng gói cẩn thận, sẽ ủng hộ shop tiếp,"
30948,"đẹp, như ý, sau khi shop hoàn tiền và mình đặt lại, cực kì như ý,"
30949,dây rất đẹp a
30950,"dây hơi mỏng,, nhưng giá như này thì ok ạ, giao hàng lâu nhưng vẫn cho shop 5 sao, sẽ ủng hộ lần sau ạ"
30951,đóng gói đẹp dây thì đẹp xuất sắc nha sẽ tiếp tục ủng hộ shop
30952,hổng chê cào đâu được
30953,ok
30954,"gia rẻ, đẹp"
30955,"đồng hồ đẹp, hộp hơi móp méo tí, mong shop lần sau đóng hàng kĩ hơn"
30956,"mua hết 1240k, sản phẩm không đủ như trong đơn, bảo là chuyển khoản trả lại mà 1 tuần rồi không thấy, lề mề, chậm chạp, hứa hứa hứa"
30957,"tuyệt vời, nhờ sho hướng dẫn cách cài đăth thời gian và sử dụng đồng hồ nhé"
30958,mua rất nhiều lần bên tuệ chi và lần nào cũng ưng ý hết
30959,"shop giao nhầm sản phẩm, shop đổi hàng lại giúp mình hoặc hoàn tiền lại, cảm ơn"
30960,"tai nghe ổn, giá rẻ, giao hàng siêu nhanh mình cảm ơn shop nhiều"
30961,"đóng gói hàng cẩn thận, gọn gàng, tai nghe tốt, quà tặng cũng ok"
30962,"tai nghe ổn, hợp giá tiền, shop giao hàng siêu nhanh và thân thiện"
30963,"thấy đanhhs giá shop tốt nên múc liền 2 con 1 trắng 1 đen, nhận hàng không thất vọng, hàng săn được giá rẻ mà chất lượng ok quá trời, nghê êm vặn lớn không hề rè tí nào luôn, phím chức năng dùng tốt, mic ok to rõ shop phục vụ cập nhật đơn hàng cực nhanh, chăm sóc khách rất tốt, rất đáng 5*"
30964,"mới nhận hàng và test thử, tai nghe rất phê, âm thanh trong ấm, phím tăng gaimr dung ngon cho samsung, mic tốt shop phục vụ rất ok, tư vấn chu đáo, hậu mãi tốt nhìn chung rất đáng tiền cả sản phẩm lẫn dịch vụ"
30965,"đã order lần 2, và lần này nhận sản phẩm rất ok, cảm ơn shop, sẽ mua ủng hộ shop lần nữa"
30966,"giao hàng nhanh,hàng chất lượng,giá cả hợp lý"
30967,tai nghe hoạt động tốt
30968,tai nghe bị lỏng chỗ nút tai
30969,"mọi thứ đều ok, đóng gói cẩn thận, hàng như hình, quà tặng hấp dẫn, danh thiếp shop đầy đủ, chỉ có mic thu âm kém, gọi video call nói chuyện đầu kia dây nghe kém, kiến nghị thêm sdt lên danh thiếp để khách dễ bề liên lạc khi có vấn đề không hài lòng,"
